client_id,cin,prenom,nom,genre,date_naissance,ville,region,telephone,email,situation_professionnelle,situation_familiale,niveau_education,revenu_mensuel,agence_id,date_inscription,statut_client
CLI004911,A848304,Karim,Bensouda,M,1997-07-19,Khouribga,Béni Mellal-Khénifra,+212681569760,karim.945@gmail.com,Artisan,Marié(e),Bac+2,10727.22,AG012,2018-07-23,Actif
CLI004912,E909549,Nabil,Kettani,M,1964-07-12,Khouribga,Béni Mellal-Khénifra,+212655044069,nabil.138@gmail.com,Fonctionnaire,Veuf/Veuve,Sans diplôme,8766.92,AG001,2022-03-23,Actif
CLI004913,I134081,Houda,Berrada,F,1994-02-20,Nador,Oriental,+212634645084,houda.652@gmail.com,Retraité,Célibataire,Doctorat,10414.7,AG002,2018-01-06,Actif
CLI004914,J480760,Imane,Zniber,F,1972-05-13,Settat,Casablanca-Settat,+212676534589,imane.76@gmail.com,Fonctionnaire,Célibataire,Doctorat,5040.15,AG006,2019-07-08,Actif
CLI004915,X958418,Houda,Naciri,F,1961-09-16,Salé,Rabat-Salé-Kénitra,+212628277305,houda.125@gmail.com,Retraité,Marié(e),Sans diplôme,3513.56,AG020,2017-03-18,Actif
CLI004916,F925751,Siham,Senhaji,F,2008-01-05,Meknès,Fès-Meknès,+212631451788,siham.591@gmail.com,Artisan,Veuf/Veuve,Bac+3,14033.54,AG006,2011-01-27,Actif
CLI004917,U846362,Mehdi,Benjelloun,M,1961-11-20,Marrakech,Marrakech-Safi,+212635355141,mehdi.417@gmail.com,Artisan,Divorcé(e),Bac+5,8895.67,AG010,2014-10-31,Actif
CLI004918,P392703,Wafa,Berrada,F,1993-04-02,Oujda,Oriental,+212675813895,wafa.193@gmail.com,Fonctionnaire,Divorcé(e),Bac+2,7688.39,AG015,2020-09-01,Actif
CLI004919,O820294,Naima,Kettani,F,2005-09-29,Tétouan,Tanger-Tétouan-Al Hoceïma,+212615701406,naima.267@gmail.com,Salarié secteur privé,Marié(e),Bac+5,3598.22,AG003,2019-10-05,Actif
CLI004920,S983127,Mehdi,Berrada,M,1989-07-23,Marrakech,Marrakech-Safi,+212646465282,mehdi.318@gmail.com,Fonctionnaire,Marié(e),Bac+5,6867.99,AG013,2023-02-21,Actif
CLI004921,V489530,Hamid,Benhaddou,M,1958-08-07,Khouribga,Béni Mellal-Khénifra,+212646390454,hamid.481@gmail.com,Salarié secteur privé,Marié(e),Sans diplôme,6038.67,AG002,2010-04-01,Actif
CLI004922,M930328,Tariq,Moussaoui,M,2003-02-27,Rabat,Rabat-Salé-Kénitra,+212634329533,tariq.277@gmail.com,Fonctionnaire,Marié(e),Bac+5,12928.55,AG021,2010-12-25,Actif
CLI004923,S662460,Rajaa,Benjelloun,F,1983-09-14,Khouribga,Béni Mellal-Khénifra,+212687515307,rajaa.104@gmail.com,Profession libérale,Veuf/Veuve,Doctorat,11902.05,AG011,2014-06-11,Actif
CLI004924,D712129,Samir,Bakkali,M,2002-07-01,Berrechid,Casablanca-Settat,+212696939960,samir.776@gmail.com,Retraité,Divorcé(e),Bac+5,12009.62,AG006,2016-09-28,Actif
CLI004925,I520847,Meryem,Benkirane,F,2002-06-16,Marrakech,Marrakech-Safi,+212616128356,meryem.720@gmail.com,Salarié secteur privé,Veuf/Veuve,Sans diplôme,10907.76,AG014,2021-09-15,Actif
CLI004926,A897523,Latifa,Tahiri,F,2000-11-10,Meknès,Fès-Meknès,+212663193099,latifa.252@gmail.com,Artisan,Célibataire,Doctorat,8073.39,AG015,2011-08-21,Actif
CLI004927,B460371,Khadija,Berrada,F,1967-04-13,Tanger,Tanger-Tétouan-Al Hoceïma,+212662310853,khadija.293@gmail.com,Profession libérale,Divorcé(e),Bac+5,10773.67,AG001,2018-10-27,Actif
CLI004928,W108243,Naima,Tazi,F,1982-10-03,Agadir,Souss-Massa,+212670974192,naima.375@gmail.com,Commerçant,Célibataire,Bac+2,9197.68,AG019,2011-05-17,Actif
CLI004929,P125060,Sanaa,Tazi,F,1980-11-19,Fès,Fès-Meknès,+212658416794,sanaa.246@gmail.com,Fonctionnaire,Veuf/Veuve,Bac+5,10626.33,AG005,2012-02-06,Actif
CLI004930,E963559,Amine,Benjelloun,M,2008-04-22,Agadir,Souss-Massa,+212677406317,amine.689@gmail.com,Salarié secteur privé,Célibataire,Doctorat,11677.92,AG018,2012-10-15,Blacklisté
CLI004931,F662660,Khadija,El Ghazi,F,1999-06-23,Rabat,Rabat-Salé-Kénitra,+212694584399,khadija.259@gmail.com,Fonctionnaire,Marié(e),Baccalauréat,8369.47,AG016,2015-08-27,Actif
CLI004932,S392805,Nabil,Skalli,M,1997-07-07,Béni Mellal,Béni Mellal-Khénifra,+212629531346,nabil.293@gmail.com,Auto-entrepreneur,Veuf/Veuve,Baccalauréat,10194.61,AG005,2013-02-09,Actif
CLI004933,H419488,Hanane,El Ghazi,F,1968-05-22,Khouribga,Béni Mellal-Khénifra,+212641682980,hanane.163@gmail.com,Retraité,Veuf/Veuve,Sans diplôme,11770.82,AG007,2021-04-01,Actif
CLI004934,P782030,Adil,El Ouazzani,M,1988-09-07,Kénitra,Rabat-Salé-Kénitra,+212680822714,adil.220@gmail.com,Commerçant,Divorcé(e),Doctorat,3684.59,AG003,2012-04-01,Inactif
CLI004935,S844141,Mohammed,Idrissi,M,1962-07-06,Berrechid,Casablanca-Settat,+212648786262,mohammed.750@gmail.com,Auto-entrepreneur,Marié(e),Bac+2,8062.01,AG004,2021-07-25,Inactif
CLI004936,Z731762,Soufiane,Lahlou,M,1975-04-25,Nador,Oriental,+212659727946,soufiane.165@gmail.com,Fonctionnaire,Marié(e),Baccalauréat,2000,AG001,2017-12-28,Actif
CLI004937,Z735582,Amine,Fassi,M,1978-06-25,Khouribga,Béni Mellal-Khénifra,+212692007923,amine.237@gmail.com,Artisan,Veuf/Veuve,Bac+3,8904.22,AG018,2022-04-10,Actif
CLI004938,Y870995,Hamid,Bensouda,M,1985-10-29,El Jadida,Casablanca-Settat,+212651833088,hamid.291@gmail.com,Commerçant,Divorcé(e),Baccalauréat,8208.6,AG020,2016-01-18,Inactif
CLI004939,H314117,Leila,Skalli,F,1968-03-04,Khouribga,Béni Mellal-Khénifra,+212681536474,leila.219@gmail.com,Fonctionnaire,Veuf/Veuve,Doctorat,5789.2,AG012,2019-08-11,Actif
CLI004940,C343124,Leila,Bensouda,F,2003-07-27,Khouribga,Béni Mellal-Khénifra,+212636292873,leila.923@gmail.com,Salarié secteur privé,Célibataire,Bac+3,7089.88,AG011,2017-08-19,Actif
CLI004941,O469092,Bilal,Benkirane,M,1986-01-27,Tétouan,Tanger-Tétouan-Al Hoceïma,+212614687154,bilal.363@gmail.com,Artisan,Célibataire,Bac+3,6116.82,AG003,2018-07-21,Actif
CLI004942,H483836,Driss,Kettani,M,1975-08-20,Meknès,Fès-Meknès,+212632400366,driss.791@gmail.com,Retraité,Divorcé(e),Bac+2,2800.99,AG001,2015-01-30,Actif
CLI004943,I187203,Wafa,Tazi,F,1965-02-27,Salé,Rabat-Salé-Kénitra,+212641274627,wafa.452@gmail.com,Fonctionnaire,Marié(e),Sans diplôme,7203.75,AG021,2011-03-27,Actif
CLI004944,R283446,Ahmed,Idrissi,M,1995-10-30,Marrakech,Marrakech-Safi,+212694655719,ahmed.441@gmail.com,Auto-entrepreneur,Célibataire,Bac+3,5125.14,AG018,2015-02-15,Actif
CLI004945,N945861,Houda,Berrada,F,1955-01-25,Meknès,Fès-Meknès,+212683005924,houda.985@gmail.com,Profession libérale,Veuf/Veuve,Baccalauréat,13553.25,AG020,2020-10-12,Actif
CLI004946,S277266,Samira,Bensouda,F,2005-04-21,Nador,Oriental,+212686410384,samira.780@gmail.com,Commerçant,Célibataire,Sans diplôme,8577.55,AG001,2012-03-18,Actif
CLI004947,H253499,Najat,Benkirane,F,2002-03-11,Oujda,Oriental,+212659540012,najat.195@gmail.com,Fonctionnaire,Veuf/Veuve,Bac+5,4875.66,AG010,2014-04-06,Inactif
CLI004948,H860987,Sara,Bakkali,F,1959-12-14,Tanger,Tanger-Tétouan-Al Hoceïma,+212611755133,sara.868@gmail.com,Artisan,Divorcé(e),Baccalauréat,14657.85,AG007,2011-11-01,Actif
CLI004949,V901636,Karima,Alaoui,F,1963-10-08,Marrakech,Marrakech-Safi,+212619918995,karima.348@gmail.com,Salarié secteur privé,Veuf/Veuve,Bac+2,5533.35,AG009,2022-07-08,Inactif
CLI004950,Y493071,Karima,Bensouda,F,1972-03-19,Tanger,Tanger-Tétouan-Al Hoceïma,+212673404630,karima.575@gmail.com,Fonctionnaire,Veuf/Veuve,Bac+5,10397.55,AG001,2019-04-26,Actif
CLI004951,B878946,Mohammed,Benali,M,1995-11-07,Salé,Rabat-Salé-Kénitra,+212680899398,mohammed.517@gmail.com,Auto-entrepreneur,Divorcé(e),Doctorat,8743.14,AG007,2010-01-26,Inactif
CLI004952,D966648,Rachid,Benali,M,1996-03-23,Tétouan,Tanger-Tétouan-Al Hoceïma,+212659007242,rachid.218@gmail.com,Profession libérale,Marié(e),Sans diplôme,10244.34,AG006,2015-07-02,Actif
CLI004953,H873466,Karim,Zniber,M,1969-06-21,Tétouan,Tanger-Tétouan-Al Hoceïma,+212626716654,karim.442@gmail.com,Salarié secteur privé,Célibataire,Sans diplôme,13297.58,AG020,2021-04-12,Inactif
CLI004954,C232547,Driss,El Ghazi,M,2002-09-11,Oujda,Oriental,+212695904796,driss.97@gmail.com,Salarié secteur privé,Célibataire,Bac+2,2847.78,AG004,2013-11-05,Actif
CLI004955,J806840,Khadija,Cherkaoui,F,2001-03-07,Khouribga,Béni Mellal-Khénifra,+212630726478,khadija.717@gmail.com,Salarié secteur privé,Veuf/Veuve,Doctorat,2462.16,AG015,2016-10-13,Inactif
CLI004956,B732746,Houda,Berrada,F,1964-03-14,Meknès,Fès-Meknès,+212654838683,houda.206@gmail.com,Salarié secteur privé,Divorcé(e),Baccalauréat,5670.59,AG005,2010-09-29,Inactif
CLI004957,P913238,Samira,Tahiri,F,1969-10-02,Meknès,Fès-Meknès,+212633977656,samira.660@gmail.com,Retraité,Divorcé(e),Sans diplôme,15357.92,AG016,2020-08-09,Inactif
CLI004958,L141449,Rachid,El Filali,M,1966-06-06,Meknès,Fès-Meknès,+212698869013,rachid.280@gmail.com,Commerçant,Divorcé(e),Bac+5,12014.2,AG008,2020-04-12,Actif
CLI004959,C557450,Najat,Tahiri,F,1992-03-31,Oujda,Oriental,+212678780770,najat.486@gmail.com,Retraité,Veuf/Veuve,Baccalauréat,8469.59,AG001,2010-03-16,Inactif
CLI004960,P490262,Adil,Moussaoui,M,1968-08-20,Agadir,Souss-Massa,+212645076959,adil.544@gmail.com,Fonctionnaire,Veuf/Veuve,Baccalauréat,6509.1,AG020,2017-02-02,Actif
CLI004961,S436903,Omar,Benkirane,M,2001-01-20,Oujda,Oriental,+212684515996,omar.533@gmail.com,Fonctionnaire,Marié(e),Doctorat,7582.21,AG007,2022-07-02,Inactif
CLI004962,G386855,Nabil,Idrissi,M,1993-07-09,Berrechid,Casablanca-Settat,+212698123530,nabil.135@gmail.com,Fonctionnaire,Divorcé(e),Baccalauréat,7877.95,AG005,2013-01-21,Actif
CLI004963,A480925,Mohammed,Kettani,M,1978-03-12,Fès,Fès-Meknès,+212662409862,mohammed.803@gmail.com,Commerçant,Veuf/Veuve,Bac+3,10110.97,AG014,2016-02-29,Actif
CLI004964,P370619,Meryem,Benjelloun,F,1987-01-16,Tanger,Tanger-Tétouan-Al Hoceïma,+212650506044,meryem.177@gmail.com,Salarié secteur privé,Célibataire,Bac+5,7358.27,AG010,2012-10-14,Actif
CLI004965,M552922,Amine,Senhaji,M,1977-05-01,Casablanca,Casablanca-Settat,+212611395895,amine.785@gmail.com,Fonctionnaire,Veuf/Veuve,Doctorat,4214.55,AG018,2012-04-01,Actif
CLI004966,V848122,Meryem,Tahiri,F,1994-12-17,Fès,Fès-Meknès,+212667314467,meryem.118@gmail.com,Fonctionnaire,Divorcé(e),Bac+3,9630.5,AG013,2019-07-07,Inactif
CLI004967,F554044,Najat,El Ouazzani,F,1988-11-30,Settat,Casablanca-Settat,+212690266376,najat.694@gmail.com,Retraité,Célibataire,Baccalauréat,6640.64,AG018,2019-07-20,Blacklisté
CLI004968,W671239,Sanaa,Fassi,F,1991-11-02,Salé,Rabat-Salé-Kénitra,+212654567165,sanaa.732@gmail.com,Commerçant,Divorcé(e),Bac+3,12002.28,AG013,2016-03-25,Actif
CLI004969,M636571,Sanaa,Benjelloun,F,1958-08-31,Agadir,Souss-Massa,+212658593157,sanaa.949@gmail.com,Auto-entrepreneur,Marié(e),Doctorat,11595.48,AG017,2011-01-27,Actif
CLI004970,J539913,Zineb,El Ghazi,F,1970-07-05,Tétouan,Tanger-Tétouan-Al Hoceïma,+212659215665,zineb.233@gmail.com,Commerçant,Marié(e),Sans diplôme,10939.81,AG021,2011-01-14,Actif
CLI004971,R302270,Nabil,El Amrani,M,1967-01-25,Khouribga,Béni Mellal-Khénifra,+212616372801,nabil.149@gmail.com,Retraité,Célibataire,Baccalauréat,9235.67,AG002,2018-06-24,Actif
CLI004972,A857367,Ahmed,Benali,M,1996-08-05,Khouribga,Béni Mellal-Khénifra,+212695462007,ahmed.95@gmail.com,Fonctionnaire,Célibataire,Bac+2,3772.73,AG007,2022-08-30,Actif
CLI004973,F609116,Khadija,Alaoui,F,1988-03-28,Kénitra,Rabat-Salé-Kénitra,+212684781401,khadija.127@gmail.com,Salarié secteur privé,Veuf/Veuve,Baccalauréat,15180.27,AG003,2017-08-05,Actif
CLI004974,N507887,Hanane,Benkirane,F,2003-09-27,Tétouan,Tanger-Tétouan-Al Hoceïma,+212661188108,hanane.278@gmail.com,Retraité,Veuf/Veuve,Baccalauréat,8442.84,AG021,2011-03-18,Actif
CLI004975,M434721,Bilal,Skalli,M,1960-08-19,Kénitra,Rabat-Salé-Kénitra,+212673947449,bilal.862@gmail.com,Fonctionnaire,Veuf/Veuve,Sans diplôme,6768.37,AG009,2018-12-13,Actif
CLI004976,H681876,Karim,Benkirane,M,1987-08-06,Fès,Fès-Meknès,+212668855317,karim.965@gmail.com,Auto-entrepreneur,Veuf/Veuve,Sans diplôme,9739.37,AG001,2013-03-29,Actif
CLI004977,K755879,Imane,Lahlou,F,1960-01-10,El Jadida,Casablanca-Settat,+212663482064,imane.246@gmail.com,Retraité,Marié(e),Bac+5,6234.47,AG021,2019-02-15,Actif
CLI004978,N148950,Nabil,Kettani,M,1972-05-14,Salé,Rabat-Salé-Kénitra,+212630746373,nabil.6@gmail.com,Fonctionnaire,Veuf/Veuve,Bac+3,5943.32,AG002,2014-10-21,Actif
CLI004979,N967484,Mehdi,Moussaoui,M,1994-12-25,Rabat,Rabat-Salé-Kénitra,+212615818496,mehdi.248@gmail.com,Salarié secteur privé,Veuf/Veuve,Bac+5,2000,AG021,2015-07-13,Actif
CLI004980,U552528,Adil,Benali,M,1979-02-04,Casablanca,Casablanca-Settat,+212615950259,adil.345@gmail.com,Commerçant,Marié(e),Doctorat,9619.21,AG003,2018-08-16,Actif
CLI004981,U782482,Najat,Kettani,F,1979-07-23,Oujda,Oriental,+212621465057,najat.373@gmail.com,Profession libérale,Célibataire,Baccalauréat,3855.51,AG018,2016-01-07,Actif
CLI004982,K449334,Bilal,Benkirane,M,1967-07-04,Agadir,Souss-Massa,+212650888611,bilal.903@gmail.com,Auto-entrepreneur,Célibataire,Bac+5,4427.35,AG009,2017-04-11,Actif
CLI004983,I113845,Hicham,El Filali,M,1993-12-03,Rabat,Rabat-Salé-Kénitra,+212696592631,hicham.91@gmail.com,Retraité,Veuf/Veuve,Sans diplôme,12094.73,AG014,2018-08-11,Actif
CLI004984,G405641,Abdelkader,Benhaddou,M,1977-04-15,Oujda,Oriental,+212633162139,abdelkader.547@gmail.com,Salarié secteur privé,Divorcé(e),Doctorat,8649.48,AG008,2018-06-22,Actif
CLI004985,J713499,Imane,Skalli,F,1978-12-10,Tétouan,Tanger-Tétouan-Al Hoceïma,+212665809173,imane.933@gmail.com,Salarié secteur privé,Divorcé(e),Baccalauréat,8375.71,AG021,2018-05-26,Actif
CLI004986,O416314,Nabil,Cherkaoui,M,1987-06-12,Fès,Fès-Meknès,+212612444828,nabil.646@gmail.com,Artisan,Divorcé(e),Bac+5,6249.41,AG004,2019-04-04,Actif
CLI004987,B511999,Bilal,Benali,M,2003-09-09,Casablanca,Casablanca-Settat,+212630845462,bilal.713@gmail.com,Profession libérale,Marié(e),Baccalauréat,10761.42,AG009,2012-03-23,Inactif
CLI004988,N611910,Aisha,El Ouazzani,F,1997-09-13,Salé,Rabat-Salé-Kénitra,+212691700107,aisha.402@gmail.com,Auto-entrepreneur,Divorcé(e),Sans diplôme,11302.84,AG001,2011-02-26,Actif
CLI004989,Y827788,Hassan,Zniber,M,2006-01-24,Fès,Fès-Meknès,+212650725725,hassan.816@gmail.com,Retraité,Veuf/Veuve,Sans diplôme,2000,AG021,2020-02-11,Actif
CLI004990,M172712,Fatima,Idrissi,F,1991-03-15,Marrakech,Marrakech-Safi,+212651661505,fatima.447@gmail.com,Artisan,Marié(e),Bac+2,2000,AG014,2017-08-27,Blacklisté
CLI004991,E626281,Aisha,El Ghazi,F,1988-05-06,Tanger,Tanger-Tétouan-Al Hoceïma,+212694512413,aisha.31@gmail.com,Fonctionnaire,Veuf/Veuve,Sans diplôme,2000,AG009,2011-06-29,Actif
CLI004992,M714523,Hicham,Lahlou,M,1999-10-12,Salé,Rabat-Salé-Kénitra,+212679989716,hicham.353@gmail.com,Salarié secteur privé,Marié(e),Bac+3,11385.55,AG017,2016-06-09,Actif
CLI004993,K819074,Wafa,Moussaoui,F,1979-09-02,Casablanca,Casablanca-Settat,+212615235425,wafa.839@gmail.com,Salarié secteur privé,Marié(e),Bac+3,7704.97,AG005,2015-12-24,Actif
CLI004994,E214545,Meryem,Fassi,F,1966-02-27,Tétouan,Tanger-Tétouan-Al Hoceïma,+212691883348,meryem.42@gmail.com,Commerçant,Divorcé(e),Sans diplôme,5108.94,AG019,2012-05-15,Blacklisté
CLI004995,J713558,Nadia,Skalli,F,1973-11-16,Béni Mellal,Béni Mellal-Khénifra,+212666909919,nadia.29@gmail.com,Artisan,Célibataire,Doctorat,9828.71,AG017,2012-01-14,Actif
CLI004996,R459193,Zineb,Fassi,F,2007-11-22,Fès,Fès-Meknès,+212627975758,zineb.171@gmail.com,Profession libérale,Marié(e),Sans diplôme,2000,AG003,2015-04-19,Actif
CLI004997,S825144,Abdelkader,Benkirane,M,1962-02-11,Marrakech,Marrakech-Safi,+212694545187,abdelkader.747@gmail.com,Auto-entrepreneur,Célibataire,Bac+2,10400.78,AG020,2018-02-17,Actif
CLI004998,V137363,Youssef,Benhaddou,M,1956-07-20,Agadir,Souss-Massa,+212640869296,youssef.597@gmail.com,Commerçant,Divorcé(e),Baccalauréat,5520.6,AG006,2018-06-30,Inactif
CLI004999,R580350,Naima,Tahiri,F,1966-09-02,Marrakech,Marrakech-Safi,+212680041876,naima.943@gmail.com,Profession libérale,Divorcé(e),Baccalauréat,5365.62,AG003,2023-05-26,Actif
CLI005000,O534695,Najat,Skalli,F,1978-07-29,Marrakech,Marrakech-Safi,+212633970082,najat.453@gmail.com,Fonctionnaire,Célibataire,Sans diplôme,3572.69,AG019,2021-10-31,Actif
CLI005001,U670550,Driss,Chraibi,M,1960-06-16,Khouribga,Béni Mellal-Khénifra,+212629833549,driss.769@gmail.com,Profession libérale,Marié(e),Bac+2,4478.13,AG002,2019-05-20,Actif
CLI005002,Y535652,Nadia,Moussaoui,F,1956-10-30,Berrechid,Casablanca-Settat,+212614622131,nadia.960@gmail.com,Artisan,Marié(e),Baccalauréat,3901.46,AG017,2011-12-21,Actif
CLI005003,R751082,Naima,Benali,F,1995-10-15,Rabat,Rabat-Salé-Kénitra,+212667827672,naima.430@gmail.com,Commerçant,Célibataire,Doctorat,10775.11,AG011,2021-01-03,Actif
CLI005004,Z257345,Leila,Zniber,F,1957-01-23,Tétouan,Tanger-Tétouan-Al Hoceïma,+212676182662,leila.85@gmail.com,Artisan,Célibataire,Bac+3,11835.33,AG005,2011-02-16,Inactif
CLI005005,C832535,Samira,Cherkaoui,F,2005-10-20,Meknès,Fès-Meknès,+212694529839,samira.668@gmail.com,Artisan,Célibataire,Sans diplôme,7843.42,AG018,2017-06-04,Actif
CLI005006,L704541,Hamid,Fassi,M,1965-05-13,Agadir,Souss-Massa,+212686045851,hamid.952@gmail.com,Fonctionnaire,Célibataire,Sans diplôme,10742.32,AG010,2021-05-16,Actif
CLI005007,R755293,Karima,Benkirane,F,1969-01-24,Tanger,Tanger-Tétouan-Al Hoceïma,+212663823678,karima.645@gmail.com,Salarié secteur privé,Veuf/Veuve,Bac+3,7259.16,AG004,2023-01-19,Actif
CLI005008,A987879,Sanaa,El Filali,F,1959-06-09,Rabat,Rabat-Salé-Kénitra,+212631055285,sanaa.62@gmail.com,Auto-entrepreneur,Veuf/Veuve,Baccalauréat,15107.79,AG015,2012-02-06,Actif
CLI005009,K605972,Rajaa,Fassi,F,1987-03-18,Kénitra,Rabat-Salé-Kénitra,+212686101553,rajaa.44@gmail.com,Fonctionnaire,Divorcé(e),Sans diplôme,12248.62,AG021,2020-08-13,Actif
CLI005010,P811358,Samira,Naciri,F,1996-08-16,Marrakech,Marrakech-Safi,+212696187966,samira.960@gmail.com,Retraité,Marié(e),Doctorat,4542.87,AG016,2018-08-18,Actif
CLI005011,T827761,Nadia,Benjelloun,F,2007-11-16,El Jadida,Casablanca-Settat,+212626236628,nadia.161@gmail.com,Auto-entrepreneur,Célibataire,Doctorat,5907.32,AG012,2010-08-21,Actif
CLI005012,Q290565,Mohammed,El Ghazi,M,1970-09-02,Fès,Fès-Meknès,+212646690030,mohammed.536@gmail.com,Artisan,Célibataire,Baccalauréat,9554.54,AG003,2023-03-25,Actif
CLI005013,B718609,Nabil,Tazi,M,1957-05-10,Berrechid,Casablanca-Settat,+212632291293,nabil.60@gmail.com,Retraité,Divorcé(e),Doctorat,2042.1,AG011,2020-03-13,Inactif
CLI005014,T494908,Hicham,Benjelloun,M,2009-07-12,Khouribga,Béni Mellal-Khénifra,+212680021797,hicham.674@gmail.com,Commerçant,Divorcé(e),Baccalauréat,9323.8,AG011,2018-01-27,Actif
CLI005015,X812199,Wafa,El Amrani,F,1992-06-10,Fès,Fès-Meknès,+212611214840,wafa.196@gmail.com,Auto-entrepreneur,Veuf/Veuve,Baccalauréat,9215.64,AG013,2018-08-14,Actif
CLI005016,K166836,Latifa,Tahiri,F,2001-06-26,Rabat,Rabat-Salé-Kénitra,+212682223398,latifa.849@gmail.com,Retraité,Célibataire,Doctorat,10313.32,AG015,2011-07-26,Actif
CLI005017,W417566,Rachid,Kettani,M,2002-03-25,Nador,Oriental,+212645469554,rachid.924@gmail.com,Auto-entrepreneur,Divorcé(e),Bac+2,5195.73,AG015,2014-02-25,Actif
CLI005018,N548690,Youssef,Moussaoui,M,1958-12-10,Rabat,Rabat-Salé-Kénitra,+212691749555,youssef.722@gmail.com,Artisan,Divorcé(e),Baccalauréat,9767.96,AG016,2013-01-18,Actif
CLI005019,E749878,Hamid,Alaoui,M,2008-05-30,Berrechid,Casablanca-Settat,+212664418004,hamid.354@gmail.com,Fonctionnaire,Veuf/Veuve,Bac+5,9734.28,AG009,2011-05-30,Actif
CLI005020,U532900,Fatima,Zniber,F,1984-12-10,Marrakech,Marrakech-Safi,+212680645400,fatima.883@gmail.com,Auto-entrepreneur,Divorcé(e),Bac+5,11453.31,AG006,2022-05-14,Actif
CLI005021,Z859000,Samir,Idrissi,M,1984-09-10,Tétouan,Tanger-Tétouan-Al Hoceïma,+212646826942,samir.30@gmail.com,Auto-entrepreneur,Marié(e),Baccalauréat,9797.05,AG002,2013-10-18,Blacklisté
CLI005022,G745165,Khalid,Benkirane,M,2007-01-30,Agadir,Souss-Massa,+212624117073,khalid.994@gmail.com,Retraité,Divorcé(e),Sans diplôme,6133.0,AG004,2016-04-29,Actif
CLI005023,S158831,Amine,El Amrani,M,1965-06-02,Salé,Rabat-Salé-Kénitra,+212686299030,amine.310@gmail.com,Salarié secteur privé,Célibataire,Bac+3,4889.24,AG016,2016-12-03,Inactif
CLI005024,Q312466,Karima,Idrissi,F,2005-11-23,Fès,Fès-Meknès,+212649693916,karima.580@gmail.com,Commerçant,Célibataire,Sans diplôme,2894.07,AG001,2013-12-04,Actif
CLI005025,N705816,Sanaa,Bensouda,F,1970-11-22,Casablanca,Casablanca-Settat,+212639965638,sanaa.814@gmail.com,Commerçant,Veuf/Veuve,Doctorat,6882.23,AG018,2016-08-22,Actif
CLI005026,I882049,Houda,Kettani,F,2009-07-20,Tanger,Tanger-Tétouan-Al Hoceïma,+212669182733,houda.622@gmail.com,Fonctionnaire,Célibataire,Doctorat,6911.23,AG015,2020-08-03,Actif
CLI005027,P733032,Wafa,Benali,F,1961-07-29,Agadir,Souss-Massa,+212617457369,wafa.415@gmail.com,Retraité,Divorcé(e),Bac+3,5084.36,AG010,2023-02-21,Actif
CLI005028,M300040,Leila,Naciri,F,1987-10-24,Salé,Rabat-Salé-Kénitra,+212659027111,leila.526@gmail.com,Auto-entrepreneur,Veuf/Veuve,Baccalauréat,2000,AG004,2019-12-01,Actif
CLI005029,K527575,Samir,Berrada,M,1971-03-07,Salé,Rabat-Salé-Kénitra,+212651915528,samir.230@gmail.com,Salarié secteur privé,Marié(e),Baccalauréat,3827.89,AG018,2017-01-12,Actif
CLI005030,Q294663,Rajaa,Benjelloun,F,1973-03-16,Marrakech,Marrakech-Safi,+212641617519,rajaa.678@gmail.com,Retraité,Marié(e),Bac+5,6298.06,AG002,2019-06-03,Actif
CLI005031,J135174,Fatima,Lahlou,F,1981-04-11,Berrechid,Casablanca-Settat,+212627889988,fatima.295@gmail.com,Auto-entrepreneur,Célibataire,Doctorat,5556.68,AG004,2018-08-30,Actif
CLI005032,R937439,Meryem,Skalli,F,2009-04-09,Khouribga,Béni Mellal-Khénifra,+212684752564,meryem.84@gmail.com,Commerçant,Marié(e),Bac+3,2555.28,AG015,2010-07-01,Actif
CLI005033,X314387,Samir,Bakkali,M,1999-04-07,Agadir,Souss-Massa,+212667130689,samir.85@gmail.com,Auto-entrepreneur,Marié(e),Baccalauréat,6677.3,AG002,2017-03-19,Actif
CLI005034,M280248,Leila,Cherkaoui,F,1970-04-27,Agadir,Souss-Massa,+212677968238,leila.98@gmail.com,Retraité,Veuf/Veuve,Bac+5,3720.68,AG020,2014-05-08,Inactif
CLI005035,M194431,Omar,Bakkali,M,1974-01-12,Marrakech,Marrakech-Safi,+212690477022,omar.722@gmail.com,Artisan,Veuf/Veuve,Sans diplôme,2000,AG019,2010-08-04,Actif
CLI005036,M281580,Karima,Kettani,F,2002-01-13,Settat,Casablanca-Settat,+212660958116,karima.502@gmail.com,Salarié secteur privé,Divorcé(e),Sans diplôme,9925.57,AG014,2011-07-05,Actif
CLI005037,F216382,Bilal,Idrissi,M,2007-02-01,El Jadida,Casablanca-Settat,+212670671294,bilal.75@gmail.com,Retraité,Marié(e),Sans diplôme,12198.29,AG012,2021-01-21,Actif
CLI005038,H214562,Fatima,Zniber,F,1968-10-15,Béni Mellal,Béni Mellal-Khénifra,+212673733869,fatima.209@gmail.com,Auto-entrepreneur,Divorcé(e),Bac+5,9107.39,AG020,2020-04-15,Actif
